text,effective
b'As i type this my mom is having a global warming discussion with a starbucks drive thru worker https://t.co/xsJVw0ieNO',F,F
b'RT @TIMENOUT: REAL FAKE NEWS: \nJohn Kerry  Bible Commands America To Protect Muslims From Global Warming\nhttps://t.co/mhrIGS1Chm via @YouTu\xe2\x80\xa6',T,T
"b'RT @afreedma: The polar vortex is here, but so is global warming https://t.co/XyqOc6FN58 https://t.co/bdXRjkFUKA'",T,T
b'\xe0\xb8\xaa\xe0\xb8\x87\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xb5   \xf0\x9f\x98\xad\xf0\x9f\x8c\x8f\xe2\x98\x80\xef\xb8\x8fhttps://t.co/hYmx4jYkHl',F,F
b'RT @Jedi_Pite_Bre: #Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/eJRmrR8aD9',T,T
"b""RT @qkode: 1st Democrat's point -&gt; ManMade Global Warming! --&gt;THOU its SUN not MAN -&gt; responsible for weather, which correlate\xe2\x80\xa6 """,T,T
b'RT @TheGladStork: Maybe baby boomers would take global warming seriously if we told them it was like letting a millennial control their the\xe2\x80\xa6',T,T
"b""Trump don't beliece in Global Warming and we need regulations on energy companies to keep them  from polluting the\xe2\x80\xa6 https://t.co/dqtTddIiGM""",F,F
b'@BoredInfidel  Calculations suggest that Global warming caused by the doubling of CO2 will be less than 0.6K https://t.co/G1zfdRoJxo',F,F
"b'Cuaca Sudah Gila Begini, 6 Orang Berkuasa Ini Masih Aja Pikir Global Warming Itu Hoax https://t.co/CEeb3FXHRX https://t.co/v7RWYBdOz8'",F,F
"b""@karengeier 2) Dismantling the climate skepticism as displayed by the Toronto Sun's @sunlorrie.\n\nhttps://t.co/OuzWNYULj2""",F,F
b'Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https://t.co/9RLBtTchBl',F,F
b'@f_irwanto global warming ? Pemanasan global ? Maksutnya sakit gitu ? Wkwk',F,F
b'@ClimateDepot @tan123 Global warming is responsible for everything!',F,F
b'Stop -Global Warming- and Protect -Endangered Animals- with a free click! https://t.co/8DQ8DYKboT via @po_st',F,F
b'RT @tatertatiana: 69% of voters think the US should stay in the Paris agreement. 70% think coal plant emissions should be limited. https://\xe2\x80\xa6',T,T
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
b'GUNA ANCHE QUEST\xe2\x80\x99ANNO SOSTIENE IL PROGETTO \xe2\x80\x9cZERO IMPACT\xc2\xae WEB\xe2\x80\x9d PER CONTRIBUIRE A CONTRASTARE IL \xe2\x80\x9cGLOBAL WARMING\xe2\x80\x9d https://t.co/BQWG1aa0oX',F,F
b'Kerry makes push for Paris climate deal ahead of global warming conference in Morocco https://t.co/Iowg5jClcU #GlobalWarming #ClimateChange',F,F
"b'RT @LallyABrown: As climate change affects growth of reindeer, Santa will need to increase the number required to pull his sleigh! https://\xe2\x80\xa6'",T,T
"b'Center, right now, we need global warming! I\xe2\x80\x99ve said if Hillary Clinton were running \xe2\x80\x98The View\xe2\x80\x99, I\xe2\x80\x99d fire Rosie O\xe2\x80\x99Donnell.'",F,F
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. https://t.co/u5CMq1XLoo via @NYTScience',F,F
b'RT @SteveSGoddard: Climate experts blame all of these things on global warming\nHot\nCold\nWet\nDry\nSnow\nLack of snow\nHurricanes\nLack of hurric\xe2\x80\xa6',T,T
"b""RT @summerbrennan: Energy secretary is in charge of our nuclear weapons stocks but I bet he doesn't know that either. https://t.co/TCKs4mYi\xe2\x80\xa6""",T,T
b'RT @pe8744: @laurentbaheux stuning harmony between natur&amp;wildlife.So sad to see that this harmony is jeopardized by the terribly rapid glob\xe2\x80\xa6',T,T
b'@realDonaldTrump global warming &amp; pollution is a hoax is it? You truly are the biggest idiot in the world that or y\xe2\x80\xa6 https://t.co/3b9n30XA5H',F,F
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/ryy6sbV5AW',F,F
"b""RT @gehrig38: LIVE on #Periscope: Whatever it takes! How 'bout that global warming? Oh wait, it's climate change now! 877 240 1776 https://\xe2\x80\xa6""",T,T
b'RT @MichaelRCaputo: Frequent hysterical exaggeration is why the global warming theory is questioned so often https://t.co/D8QibsolLC',T,T
b'Global warming leads to higher #UV levels. Stay up to date with the UV levels in your area: https://t.co/XmHpDGMS7t',F,F
b'RT @AIIAmericanGirI: The Impending Collapse Of The Global Warming Scare -- Manhattan Contrarian\nhttps://t.co/GDmA17w5Zx',T,T
"b""No that fact isn't true Donald Trump said so.\n\nGlobal Warming isn't real, there is snow on the ground.""",F,F
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
"b""It's going to be soo hot this Christmas ripppp and people are trying to say global warming doesn't exist smh""",F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
b'Global sea level rise could rise by two metres and the consequences should terrify you https://t.co/ACRPgMF0ND',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'Cuaca Sudah Gila Begini, 6 Orang Berkuasa Ini Masih Aja Pikir Global Warming Itu Hoax https://t.co/Dm3neIhqOR https://t.co/HWUDCkIuyM'",F,F
"b""How 'bout that Global Warming?...no...wait!!!""",F,F
b'RT @m_BANKS4: Global warming my ass',T,T
"b'Do you Support Trump Cancelling Global Warming Payments to UN?; I voted Yes, https://t.co/VmE0FVZhwS'",F,F
b'Global warming in force this morning',F,F
"b""Yep. It's amazing how all of the \xe2\x80\x9ccures\xe2\x80\x9d for global warming are on the socialist wish list. Neat coincidence, huh? https://t.co/Xq6MkjZhkD""",F,F
b'RT @Independent: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https:/\xe2\x80\xa6',T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b'The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",F,F
"b'RT @SteveSGoddard: Forty years ago, the #fakenews @nytimes blamed the Polar Vortex on global cooling. Now they blame global warming.\xe2\x80\xa6 '",T,T
"b'mashable: The polar vortex is here, but so is global warming https://t.co/nMJiMCXzSe'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/wv005XpJHu'",F,F
"b'Global warming exists. Do I think we are past the ""point of no return""? No, we have the technology to seperate carbon from oxygen...'",F,F
b'RT @Independent: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https:/\xe2\x80\xa6',T,T
"b'RT @jhoward320: @ChristiChat Every time Algore comes out of his cave and starts babbling about global warming, I freeze my butt off.'",T,T
"b""RT @exo_human: There's Big Money in Global Warming Alarmism https://t.co/PwNdMZsPIo""",T,T
b'RT @ClimateRealists: Lawmakers Demand Obama Disclose What He Spent On Global Warming Programs https://t.co/3rQTCJ8UlO',T,T
"b'RT @LallyABrown: As climate change affects growth of reindeer, Santa will need to increase the number required to pull his sleigh! https://\xe2\x80\xa6'",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/6ZhsPUtGE0 (via Twitter \xe2\x80\xa6 https://t.co/jlIXCWhmAH'",F,F
"b""'Colossal donut' who says no one can explain global warming gets completely schooled by someone explaining it \nhttps://t.co/1DRuux6nNo""",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/Hbd5gZRtNL (via Twitter \xe2\x80\xa6 https://t.co/UocgANHkUv'",F,F
"b'#vrai777\xe2\x98\x84\xe2\x84\x85 #mashable The polar vortex is here, but so is global warming https://t.co/8Dvem4F3p3'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/4wOgYKMCnW (via Twitter \xe2\x80\xa6 https://t.co/lAGU3ISVaR'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/ZcH4EtZ0tX (via Twitter \xe2\x80\xa6 https://t.co/9LEpiNwZko'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/PxteVKcLa8 (vi\xe2\x80\xa6 https://t.co/HMoK0Vydtp) https://t.co/N8CcZT4pdg'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/S8JUdhkz0k (vi\xe2\x80\xa6 https://t.co/Jae6PHQrf5) https://t.co/22ilIhEkZn'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/apHICLl3ei (vi\xe2\x80\xa6 https://t.co/0MWCTNEjdI) https://t.co/2VRiI2oZF7'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/3znTcDtyIr'",F,F
b'RT @CornellCALS: Research from @Cornell shows natural gas contributes to global warming more than previously believed. #hydrofracking\nhttps\xe2\x80\xa6',T,T
"b'mashable: The polar vortex is here, but so is global warming https://t.co/cZqGgmxZmk'",F,F
b'RT @TheGladStork: Maybe baby boomers would take global warming seriously if we told them it was like letting a millennial control their the\xe2\x80\xa6',T,T
"b'RT @PatelBharat901: It would be funny if, with everyone freaking out about global warming we ended up dying in a good old 60s throwback nuc\xe2\x80\xa6'",T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b""Global warming's fingerprints seen in 24 weird weather cases. They include 11 cases of high heat, as well as unusu\xe2\x80\xa6 https://t.co/O6OfQSGI5H""",F,F
b'The Simple Proof of Man-Made Global Warming https://t.co/qNtkJ6k2t7',F,F
"b'The polar vortex is here, but so is global warming https://t.co/rlM00Y7Enh'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/g0xabU2723'",F,F
b'RT @AIIAmericanGirI: The Impending Collapse Of The Global Warming Scare -- Manhattan Contrarian\nhttps://t.co/GDmA17w5Zx',T,T
b'its -11 global warming a mf myth',F,F
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
b'RT @Jesus_Ready_Org: New research suggests scientists may be wrong about a key measurement for projecting man-made global warming.... https\xe2\x80\xa6',T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/N6q5xxsOwM (vi\xe2\x80\xa6 https://t.co/JeQW4i3rR4) https://t.co/uLRSRja0K3'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/oDMUU6xuG8 (vi\xe2\x80\xa6 https://t.co/jXSxUaWFPa https://t.co/ngSMfcFu8Y'",F,F
b'#YouAintReadyFor2017if believe global warming/climate change is real...',F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/fIYGfTX6Px (vi\xe2\x80\xa6 https://t.co/dpRRTqQpRt) https://t.co/PLkRJfWWTP'",T,T
"b'Yes, f******* cold outside\xf0\x9f\x98\x9e https://t.co/hdjyHXjf6T'",F,F
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
b'RT @Sutherland_JL: @Scaramucci Bad comparison. Sequence is:  earth flat &gt; earth round; analogously: no global warming &gt; global warming/clim\xe2\x80\xa6',T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'The polar vortex is here, but so is global warming https://t.co/CEi9qVC5Je via Mashable'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/24c0aPTjzz'",F,F
b'Maine\xe2\x80\x99s Lobsters Could Be Extinct in 85 Years Because of Global Warming https://t.co/REFQuCdXQu via @grubstreet',F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/TASXpKyVH9 (vi\xe2\x80\xa6 https://t.co/LY6wXPTARS) https://t.co/EAICRvXqC6'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/wPJVyIsHfy'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/aJeH4DUD1o'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'RT @jhoward320: @ChristiChat Every time Algore comes out of his cave and starts babbling about global warming, I freeze my butt off.'",T,T
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
b'@goddersbloom @BBCBreaking @BBCNews \nI watch RT for the most accurate news on everything from global warming to @BarackObama Vs Putin.',T,T
b'RT @RealWalzy: @FlatEarthCity @jewelsss1123 @L3N916 Global warming is  devilishly worded &amp; a double lie as the earth is flat and the sun is\xe2\x80\xa6',T,T
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/XSFtpGyEIH',F,F
b'Geoengineering the atmosphere to alleviate ozone depletion and global warming...not sure about this. https://t.co/MrTEk9rcfZ',F,F
"b'The polar vortex is here, but so is global warming https://t.co/V11tM69clp'",F,F
b'Days like today remind me that global warming is a myth',F,F
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
"b""@Skysurfer772017 @KidCockney @FlatEarthCity @djboptics ~they know truth! NASA is FAKE! Vaccines Harm, no global warming! GMO's Bad! FE, Love""",F,F
b'RT @indy100: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https://t.c\xe2\x80\xa6',T,T
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
"b'""How can there be global warming when it\'s so cold in the northeast right now?"" -- potential future head of the @EPA, probs'",F,F
b'RT @Independent: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https:/\xe2\x80\xa6',T,T
b'@CaseyNeistat global warming my ass',F,F
b'Out billions of global warming was created by the environment.',F,F
b'#ExtremeWeather The Nation Extreme weather events exacerbated by global warming The\xe2\x80\xa6 https://t.co/wOr2LtkPbV via\xe2\x80\xa6 https://t.co/ap0LonRLmB',F,F
"b""RT @vnuek: 1st Democrat's point -&gt; ManMade Global Warming! --&gt;THOU its SUN not MAN -&gt; responsible for weather, which correlate\xe2\x80\xa6 """,T,T
"b'RT @vinaydokania: Potential ""primary reasons for #Demonitization that may b cited by modi""\n\nReduce global warming\nCure Cancer\nPrepare us to\xe2\x80\xa6'",T,T
"b'mashable: The polar vortex is here, but so is global warming https://t.co/aG3KFDo9sw'",F,F
"b""Do you think #DonaldTrump would be capable of absorbing this information @Independent ?  He obviously hasn't a clue\xe2\x80\xa6 https://t.co/pbDvDA3ppk""",F,F
"b'Now! https://t.co/XZIiWxvQXy The polar vortex is here, but so is global warming https://t.co/wDfe26ZHsG #bestbuy #np #music #deals #money \xe2\x80\xa6'",F,F
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/dLjEP9WJNx',F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/1k2wgQ3MfY (vi\xe2\x80\xa6 https://t.co/L23bvxkIkC) https://t.co/PQbmKj8NiA'",F,F
b'@TuckerCarlson @FoxNews Global warming caused Aleppo.',F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
"b'The polar vortex is here, but so is global warming https://t.co/CFRUKywyNB'",F,F
b':( https://t.co/O39c7GCJDS',F,F
"b""RT @twitt3rpoll: Poll:\nThe Department of Energy cannot refuse Trump's request for names of federal employees who worked on global warming.""",T,T
"b'RT @SteveSGoddard: Forty years ago, the #fakenews @nytimes blamed the Polar Vortex on global cooling. Now they blame global warming.\xe2\x80\xa6 '",T,T
"b'Global warming hits New Hampshire: ""Mount Washington..wind chill Friday just before sunrise was minus 85 degrees"" https://t.co/vh1MVYZ9Dq'",F,F
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/CmgPACa1lY',F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/pR5ug7WGl0'",F,F
b'RT @Bmac0507: GLOBAL WARMING https://t.co/dEJtfA99lK',T,T
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/MDfsarSl8M'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/09obu4D327 (via Twitter \xe2\x80\xa6 https://t.co/qtmMJOVXOt'",F,F
b'RT @Vandahmier: #ExtremeWeather The Nation Extreme weather events exacerbated by global warming The\xe2\x80\xa6 https://t.co/wOr2LtkPbV via\xe2\x80\xa6 ',T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/uvOPVvRg7K (via Twitter \xe2\x80\xa6 https://t.co/1rqODEAXj4'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/F79MlFaqYx'",F,F
"b""The Russians, and of course, good old Global Warming, which we're usually told is proven every time it gets this co\xe2\x80\xa6 https://t.co/P4HcJDRJa2""",F,F
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
b'Why wetlands are important in the age of global warming = https://t.co/uhiEYbzytq',F,F
"b""The new administration's denial of global warming continues as disaster strikes and new FEMA director Palin is ill equipped #2017Predictions""",F,F
b'Is #Global #warming based on real Science or is it pure Rubbish? https://t.co/t8i6HwW55q',F,F
b'RT @borellal: Try to tell me about global warming. I just drove through a blizzard.',T,T
"b'The polar vortex is here, but so is global warming https://t.co/XLrtccXAq0'",F,F
b'Climate change* https://t.co/uh4xYpumOg',F,F
"b""RT @summerbrennan: Energy secretary is in charge of our nuclear weapons stocks but I bet he doesn't know that either. https://t.co/TCKs4mYi\xe2\x80\xa6""",T,T
b'The Maunder Minimum:Perfect e.g. 11 yr period began in 1645 AD.Suns output decreasedThamesRiver froze all the way 2\xe2\x80\xa6 https://t.co/kMoquieCzZ',F,F
"b'Cuaca Sudah Gila Begini, 6 Orang Berkuasa Ini Masih Aja Pikir Global Warming Itu Hoax https://t.co/HoZKssxFNM via @hipwee'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/TFdY4mXxOO'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/nMJiMCXzSe'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/i6gZJ3gCkt'",F,F
"b'RT @PatelBharat901: It would be funny if, with everyone freaking out about global warming we ended up dying in a good old 60s throwback nuc\xe2\x80\xa6'",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/PI918YmcON (vi\xe2\x80\xa6 https://t.co/G3lzqQtDId) https://t.co/IqMnXitalv'",F,F
"b""RT @summerbrennan: Energy secretary is in charge of our nuclear weapons stocks but I bet he doesn't know that either. https://t.co/TCKs4mYi\xe2\x80\xa6""",T,T
b'RT @me_the_investor: #ClimateChange &amp; #CarbonTax both big scams based on Faulty Science https://t.co/XSFtpGyEIH',T,T
"b'RT @saul42: Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/MDfsarSl8M'",T,T
b'RT @SteveSGoddard: How is that North Dakota global warming protest coming along? https://t.co/KTD5xq33sf',T,T
b'LOLZY @Mutant_No https://t.co/ozGBya22lv',F,F
"b'RT @Conservatexian: News post: ""The Impending Collapse Of The Global Warming Scare"" https://t.co/xdWrumSs32'",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/0B6VfqXSxV (vi\xe2\x80\xa6 https://t.co/IGuhTRUZm9) https://t.co/Br4gvk7TcF'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/5X6N3iK952 (vi\xe2\x80\xa6 https://t.co/C4zoNsN90H) https://t.co/MSybkoZL2Y'",F,F
"b'RT @NuRepublitarian: Its not about Climate.\nTheir goal is 2 punish the West,\nSuppress Capitalism &amp;\nEstablish a Global Welfare State\xe2\x80\xa6 '",T,T
"b'""God bless global warming"" Phil'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/m7Uy1pjkkw &lt; https://t.co/MMaczU7VxV &gt;'",F,F
"b""Don't believe your eyes or frozen body today. https://t.co/dWGR1wJYu4""",F,F
"b""19\xc2\xb0 today but it's supposed to be 61\xc2\xb0 on Sunday. Damn you global warming hoax. \xf0\x9f\x99\x83""",F,F
"b'RT @tan123: Global warming hits New Hampshire: ""Mount Washington..wind chill Friday just before sunrise was minus 85 degrees"" https://t.co/\xe2\x80\xa6'",T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b""RT @SteveDeaceShow: Just six episodes in and Supergirl already a progressive orgy with amnesty, rainbow jihad, global warming, and an I'm w\xe2\x80\xa6""",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/n69cWCCRoU (via Twitter \xe2\x80\xa6 https://t.co/iAIfoBzKWZ'",F,F
"b'Raquel Vaquer-Sunyer @Cambio2100:""Global warming impacts on coastal marine ecosystem dominated by macrophytes...""\xe2\x80\xa6 https://t.co/krDIhLO1Md'",F,F
"b'@sunlorrie wow. You got exposed as the tabloid idiot that u are! https://t.co/Lf2RfqxYjr How do you still have a job? Oh right, its the Sun'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/fwXbxNpTXl (vi\xe2\x80\xa6 https://t.co/pCCy1B1o5i) https://t.co/Cdx7rzvl7S'",F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/oxxZJz73T2 (vi\xe2\x80\xa6 https://t.co/m6QCCf2iMm) https://t.co/XQFbi9Nyb7'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/PCMtD5tfwU'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/89w5RbTcm5'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/zfF3whRguH'",F,F
b'If I make global warming jokes do people on here get mad ? Dont wanna lose one of my 56 followers',F,F
"b'The polar vortex is competing with global warming, with few record lows being set https://t.co/k9uArwGZ5x https://t.co/fGtYfQnMu3'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/cr8HcfONG7 by #TwiterHero via @c0nvey'",F,F
b'I am looking forward to REAL science to be seen | The Impending Collapse Of The Global Warming Scare #fb https://t.co/QuoJyFlZoi',F,F
b'RT @wattsupwiththat: NYT Blames Winter Chill on Global\xc2\xa0Warming https://t.co/Wu1YOHAmfz https://t.co/Jhs7AeyuXj',T,T
b'RT @SteveSGoddard: Climate experts blame all of these things on global warming\nHot\nCold\nWet\nDry\nSnow\nLack of snow\nHurricanes\nLack of hurric\xe2\x80\xa6',T,T
"b'I swear on my life if I hear one person say, ""it\'s so cold out how could global warming exist"" I\'m going to spartan kick then out of life'",F,F
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/I9vHzHqnvy'",F,F
"b'Raquel Vaquer-Sunyer @Cambio2100:""Global warming impacts on coastal marine ecosystem dominated by macrophytes...""\xe2\x80\xa6 https://t.co/5dDrpRrxh2'",F,F
"b'The polar vortex is here, but so is global warming https://t.co/ff1UFs7h9T'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/ABtH07ikfC'",F,F
"b""Maybe Gore was right about global warming... Like this weather is jacked up. I'm out hear freezing my britches off and there's no snow...""",F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
b'@Austan_Goolsbee Whatever happened to global warming?',F,F
b'Impending Collapse of Global Warming Scare: https://t.co/WQ1hMBP0mb',F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/O4i1ZjN4Kd (vi\xe2\x80\xa6 https://t.co/GmHIEdls70) https://t.co/1OkIhGboXD'",F,F
"b'RT @HugotSnap: ""Ginawa kitang mundo ko. Nagka-global warming ata, bigla ka na lang nagbago."" https://t.co/SZPkJNxgBn'",T,T
"b'RT @BruceBourgoine: Today\'s weather forecast: Arctic blast chills US followed by storm of ignorant ""ain\'t no global warming"" #climate-chang\xe2\x80\xa6'",T,T
"b""Global warming's fingerprints seen in 24 weird weather cases. They include 11 cases of high heat, as well as unusua\xe2\x80\xa6 https://t.co/mdxqRtIcyo""",F,F
b'@ABC global warming',F,F
"b""RT @gehrig38: LIVE on #Periscope: Whatever it takes! How 'bout that global warming? Oh wait, it's climate change now! 877 240 1776 https://\xe2\x80\xa6""",T,T
"b'RT @afreedma: The polar vortex is competing with global warming, with few record lows being set https://t.co/k9uArwGZ5x https://t.co/fGtYfQ\xe2\x80\xa6'",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/mLdm4sDhWw (vi\xe2\x80\xa6 https://t.co/Wb3DuHXwvR) https://t.co/eSfV1aei31'",F,F
b'@elizamccarthy7 Early temperature adjusted upwards: more warming in raw data. https://t.co/UKAxeCdDCt @RickWoollams @andrw100 @curryja',F,F
"b""The polar vortex is here, but it's competing with global warming https://t.co/KlpxIzQcne via @mashable""",F,F
"b'Raquel Vaquer-Sunyer @Cambio2100:""Global warming impacts on coastal marine ecosystem dominated by macrophytes...""\xe2\x80\xa6 https://t.co/AQ8Nfdzucy'",F,F
b'#vegetarian diet global warming binefeld verlag online shop',F,F
b'RT @Shgamha: The Global Warming was in the single digits this morning.',T,T
"b'Even if global warming is a ""hoax"" can\'t we agree that pollution is real? What\'s the harm in moving to clean energy? Why is this partisan?'",F,F
b'Global warming better hurry up &amp; affect NYs weather to never be this fucking cold again.',F,F
"b""Climate change or Global warming aren't real but today it's gonna be in the mid 20s and by Sunday It'll be in the mid 70s, okay \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd""",F,F
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/vnqEL8JpPY',F,F
b'@MWObs @FarmGirlJen -30.3 celcius here this morning near Ottawa - hopefully global warming starts soon!',F,F
b'RT @Shgamha: The Global Warming was in the single digits this morning.',T,T
"b""RT @gehrig38: LIVE on #Periscope: Whatever it takes! How 'bout that global warming? Oh wait, it's climate change now! 877 240 1776 https://\xe2\x80\xa6""",T,T
b'Anthropogenic #ClimateChange Skeptics Deliver Consensus Busting \xe2\x80\x98State of the Climate Report\xe2\x80\x99 to UN Summit - https://t.co/W0qvijPWCo',F,F
b'Global warming.. what a joke',F,F
"b""@afreedma I'm sure global warming is a factor in lack of record lows but think increased urban development (UHI) plays a big role too""",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'RT @mashable: The polar vortex is here, but so is global warming https://t.co/kOkhluFRGp'",T,T
"b'RT @trend_auditor: Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/I9vHzHqnvy'",T,T
b'RT @vnuek: Al Gore Despair as Global Warming Scam Fails   https://t.co/6zIhUde1YB https://t.co/ZAJ7XrUkEd',T,T
b'Global warming.. what a joke',F,F
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
"b'RT @trend_auditor: Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/I9vHzHqnvy'",T,T
"b'RT @afreedma: The polar vortex is competing with global warming, with few record lows being set https://t.co/k9uArwGZ5x https://t.co/fGtYfQ\xe2\x80\xa6'",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'RT @AIIAmericanGirI: The Impending Collapse Of The Global Warming Scare -- Manhattan Contrarian\nhttps://t.co/GDmA17w5Zx',T,T
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/t8pwRSNWPx'",F,F
