text,effective
b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp vvvv',T,T
"b""RT @alisonturkos: When @JohnKasich says he's a moderate and then passes a 20wk abortion ban we're all like.... #Ohio #StopTheBans https://t\xe2\x80\xa6""",T,T
b'I can say from anecdotal experience that it does.  I was dating a liberal woman who had an abortion and she sure is\xe2\x80\xa6 https://t.co/sSez7ZvO2L',F,F
"b""Oh for sure, bcuz he's dictating that I kill something inhabiting MY BODY &amp; that sounds insane bc it is. That point\xe2\x80\xa6 https://t.co/aXwyAogVVv""",F,F
"b""@B30wu1f2 @brooklynmike21 you don't know what an abortion is""",F,F
b'MT @ThomasMoreSoc: New Poll Shows 8 in 10 Americans Favor Abortion Restrictions. https://t.co/alMlB2nCPA #UnbornLivesMatter #PJNET',F,F
"b""New study shows abortion doesn't make women depressed\xe2\x80\x94the lack of access does https://t.co/jL4fXZSltc via... by #ACLU via @c0nvey""",F,F
b'RT @veroconplatanos: Today in research that would be unnecessary if we just chose to believe women: https://t.co/tHSijC3Hat',T,T
b'feel thankful for abortion',F,F
"b'@thusharijaya Visualize an abortion; then visualize that same baby being born instead, and living over decades. Abortion is criminal.'",F,F
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
b'Ut oh https://t.co/Cgg4bGvaLd',F,F
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
b'@KamalaHarris Science deniers? You mean like pro-death abortion supporters who deny the science that life begins at conception?',F,F
"b""RT @JessicaValenti: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. http\xe2\x80\xa6""",T,T
"b'ILena Dunham: ""I still haven\'t had an abortion, but I wish I had."" 14:50 https://t.co/mg65IHfmvu'",F,F
b'MT @prolife_wife: There is nothing decent about abortion. #Prolife #EndAbortion https://t.co/RvYD2FOfaA #UnbornLivesMatter #PJNET',F,F
b'RT @VivaLaAmes: Video: IDIOT Whoopi compares celebrating Christmas to getting an abortion. Why is compost-heap @TheView still on TV?\nhttps:\xe2\x80\xa6',T,T
b'RT @seemstween: feel thankful for abortion',T,T
"b""RT @emilyslist: Threats against abortion providers have increased in response to Trump's election. #StandWithAbortionProviders https://t.co\xe2\x80\xa6""",T,T
b'Matt Walsh: Abortion does not preserve a woman\xe2\x80\x99s life \xe2\x80\x94 it preserves her lifestyle https://t.co/xwyvvAsIne via @MattWalshBlog @theblaze',F,F
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
"b'RT @AyeHolliday: GOP: ""Abortion is murder! Save the children!""\n\nChild: ""I\'m being raised under extremely adverse conditions and I ne\xe2\x80\xa6 '",T,T
"b""Oh lord RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk about them stats""",T,T
b'RT @LifeNewsHQ: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/p13dDKAJmi #DefundPP\xe2\x80\xa6 ',T,T
b'\xf0\x9f\x92\x80 https://t.co/3xvVXSQkiE',F,F
b'RT @feministculture: Abortion six weeks after conception is now BANNED in Ohio. https://t.co/TyN8BM5JLP',T,T
b'Whoopi She is a real piece of sh$$ https://t.co/tfr9iRKMYi',F,F
b'Is It Protected to Get Abortion Capsules On-line? https://t.co/pssZtj316f #Magazine #Fashion #Celebrities',F,F
"b'@NicMillersTale @kitemonster Visualize an abortion; then visualize that same baby being born instead, and living over decades. Do u see now?'",F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/Xt13b37O58',F,F
"b'""Thank you, Mr. President, for helping us rip babies apart from limb to limb. And we have a limitless supply for ou\xe2\x80\xa6 https://t.co/a9BMgXnKvB'",F,F
"b""RT @HeysannaHosanna: I remember when EATEL's Sage got an abortion in high school.""",T,T
"b'RT @GQMANOFTHEYEAR_: The Top Killers Of Blacks By A Landslide Margin Are HIV/AIDS, Cancer, Heart Disease, Diabetes, Homicide, And Abortion'",T,T
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
b'Oh shit https://t.co/hpj82Ei2vK',F,F
b'@StevenErtelt Everyone should ban #TheView stupid women saying #PizzaGate is false now comparing Christmas 2 abortion',F,F
"b'@Abortion_Rights Visualize an abortion; then visualize that same baby being born instead, and living over decades. Do u see now?'",F,F
b'RT @youbeenafan_04: Ut oh https://t.co/Cgg4bGvaLd',T,T
b'RT @nananw: Disgusting Whoopi under fire for saying right to celebrate Christmas same as right to abortion via @ FoxNews App https://t.co/I\xe2\x80\xa6',T,T
"b""RT @Blase_J: Oh lord RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk ab\xe2\x80\xa6""",T,T
"b'RT @GQMANOFTHEYEAR_: Also If Black Lives Matter Is Your Theme, Why Are U Not Targeting The Top Killers Of Blks? (HIV, Cancer, Diabetes, Hea\xe2\x80\xa6'",T,T
"b'RT @AyeHolliday: GOP: ""Abortion is murder! Save the children!""\n\nChild: ""I\'m being raised under extremely adverse conditions and I ne\xe2\x80\xa6 '",T,T
b'RT @Finesseinisreal: \xf0\x9f\x92\x80 https://t.co/3xvVXSQkiE',T,T
"b'One celebrates the birth of life, while the other ""celebrates"" killing it. Liberals are truly sick people.\xe2\x80\xa6 https://t.co/DzEEQ7cY0I'",F,F
b'RT @craigstreeet: Oh shit https://t.co/hpj82Ei2vK',T,T
b'LMAOOO LETSSSS GOOOO!!!! https://t.co/MevrQlhCsP',F,F
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/BpliqOCegB via @dailycaller',F,F
"b""RT @YWCAUSA: Study finds abortion has little effect on women's mental health, except for when women seeking abortions are denied https://t.\xe2\x80\xa6""",T,T
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
b'My essay is about abortion and i wrote down that they were deceased creatures. Im going to hell.',F,F
b'RT @youbeenafan_04: Ut oh https://t.co/Cgg4bGvaLd',T,T
b'@WhoopiGoldberg is proof of how uneducated leftist fake news has distorted the truth https://t.co/b4wRAVunwi',F,F
b'SCOTUS Hearts Kermit Gosnell - American Thinker #abortion #prolife #Texas #DefundPP #PJNET  https://t.co/Zm5v7M3Neb  https://t.co/a1S5dRXfZP',F,F
"b""RT @_catmand00d: Btw we're hitting up the whataburger on 10th after! Lmao. Lets pack up the whataburger. I'll leave condoms and abor\xe2\x80\xa6 """,T,T
"b""RT @gloria_purvis: @obianuju do u see this? The child's life is only worth protecting if $ is avail. This person ignores the inherent\xe2\x80\xa6 """,T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/YzyR1xSi7x',F,F
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
"b""What do expect from the star of 'alien'? https://t.co/eVimUsTLgt""",F,F
"b'Lena Dunham: ""I still haven\'t had an abortion, but I wish I had."" 14:50 https://t.co/uoTNCdoy2U\xe2\x80\xa6'",F,F
"b'@lunalindsey @Evan_McMullin  Your wall speaks for itself, I am sure if he presented his thoughts on Abortion you would be horrified lol..'",F,F
b'RT @Finesseinisreal: \xf0\x9f\x92\x80 https://t.co/3xvVXSQkiE',T,T
"b""RT @Blase_J: Oh lord RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk ab\xe2\x80\xa6""",T,T
b'RT @GopRachel: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/QAFIDjzeMJ https://t.c\xe2\x80\xa6',T,T
b'RT @hawtdawgwater: GOD ISNT REAL! PRIVATE SCHOOLING IS A SCAM! ABORTION IS DOPE! COOPER HUNT LOOKS LIKE A BABY GAP MODEL!',T,T
"b""Oh man... Not are we fighting climate &amp; abortion wars again, we're apparently going to restart the #copyfight, too.\xe2\x80\xa6 https://t.co/NDg5TVA8Tr""",F,F
b'WHOOPI IS BEST EXAMPLE OF A LIBTARD BITCH EVER!!!!!!!! https://t.co/CtYzXm9iK8',F,F
b'RT @stephen16781577: Whoopi Goldberg: Celebrating Christmas Same as Right to Abortion https://t.co/C2Wgpd9GUz\n(a) IGNORANT\n(b) STUPID\n(c) B\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
b'RT @shewantedtoblog: I Had An\xc2\xa0Abortion https://t.co/Cp4s4S5nxK',T,T
"b""RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk about them stats""",T,T
b'RT @GaltsGirl: The Left Is Losing Their Minds Over A 20-Week Abortion Ban -- Here Is What A Baby Looks Like at 20 Weeks https://t.co/wvRIof\xe2\x80\xa6',T,T
b'Woopi is a Communist Liberal Democrat/misandrist/psycho/immoral and a disgrace to blacks and women. #maga\xe2\x80\xa6 https://t.co/R884sbpuFz',F,F
b'RT @gerfingerpoken: SCOTUS Hearts Kermit Gosnell - American Thinker #abortion #prolife #Texas #DefundPP #PJNET  https://t.co/Zm5v7M3Neb  ht\xe2\x80\xa6',T,T
b'Whoopi Goldberg says the right to celebrate #Christmas and get #abortion are same thing. #LibLogic #prolife https://t.co/KqS1529xs5',F,F
b'Whoopi Goldberg says the right to celebrate #Christmas and get #abortion are same thing. #LibLogic #prolife https://t.co/Sa6LaQFwES',F,F
"b""@MarioLiberato2 @yifanlu birth, and the only way to save herself is to have an abortion, the it should be ok, and it isn'r considered a sin""",F,F
b'@aishatyler Republicans who want to make abortion illegal are unwilling to discuss whether they have ever used birth control or abortions.',F,F
"b""i'm writing a paper on abortion and im writing it gender neutral for obvious reasons and im nervous my teacher will mark it wrong cjsjs""",F,F
b'RT @sammymbausa: Woopi is a Communist Liberal Democrat/misandrist/psycho/immoral and a disgrace to blacks and women. #maga\xe2\x80\xa6 ',T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/lhWYSML9rZ via @dailycaller HEAVEN HELP US',F,F
b'MT @prolife_wife: Abortion is an atrocity! #ProLife https://t.co/9Hixya0OVv #UnbornLivesMatter #PJNET',F,F
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
"b'RT @SteveSkojec: For the record, how many US abortion clinic murders have there been since 1990? And how many abortions performed? https://\xe2\x80\xa6'",T,T
"b""TX needs new taxes for burial/cremation of miscarriage, abortion or ectopic pregnancy. Fetuses don't come from virgins. Men had involvement.""",F,F
"b""RT @KitOConnell: #ICYMI: Dan Patrick Is #Texas' Most Powerful Politician &amp; He Uses That Power To Oppress https://t.co/VYqFeLKLb5\xe2\x80\xa6 """,T,T
"b'RT @AyeHolliday: GOP: ""Abortion is murder! Save the children!""\n\nChild: ""I\'m being raised under extremely adverse conditions and I ne\xe2\x80\xa6 '",T,T
b'RT @hawtdawgwater: GOD ISNT REAL! PRIVATE SCHOOLING IS A SCAM! ABORTION IS DOPE! COOPER HUNT LOOKS LIKE A BABY GAP MODEL!',T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk about them stats""",T,T
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
b'@LongWayHomeDoc @BernieTheBest1 @Fusion ... Sounds like Texas.  Judge aborted law requiring fetus bring buried or cremated after abortion. \xf0\x9f\x91\x80',F,F
b'Coming Soon: The Scope | The Huffington Post https://t.co/ACOKbYfBmf #health #medical abortion',F,F
b'@jerilyncxa abortion.... wow trump voter',F,F
b'The Left Is Losing Their Minds Over A 20-Week Abortion Ban -- Here Is What A Baby Looks Like at 20 Weeks https://t.co/L8uyeroauO',F,F
b'The Left Is Losing Their Minds Over A 20-Week Abortion Ban -- Here Is What A Baby Looks Like at 20 Weeks https://t.co/VBInbSVd3c',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/cImBrA5lbt https://t.co/XmZ3pZr3Pp',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/BYTAksc2yn https://t.co/CsWVTgl2Uz',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/XyQDIaCp4o https://t.co/Kna4b1XDUY',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/4FEJhCMlLn https://t.co/sNdOqxP5wD',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/sDlhX4Fap4 https://t.co/0KdRZYmpdC',F,F
b'MT @JeffAFM: Hard to even imagine all the great people this world has missed out on because of abortion. https://t.co/8rrNhjpMJk #PJNET',F,F
"b""RT @JessicaValenti: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. http\xe2\x80\xa6""",T,T
"b'RT @Dont__BeStupid: ""Black lives matter"" but yo black ass at da abortion clinic??? https://t.co/tkvCNvCCcI'",T,T
"b""Here's something you might find interesting. @mansfielsa https://t.co/j22fxY3bYY""",F,F
b'https://t.co/MnXSoiuO8J',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/qQKVbYfn4K',F,F
"b'Abortion Not Harmful to Women\xe2\x80\x99s Mental Health, Study Suggests #Psychology https://t.co/KFOapcnrQX'",F,F
b'RT @RandallBeard88: WHOOPI IS BEST EXAMPLE OF A LIBTARD BITCH EVER!!!!!!!! https://t.co/CtYzXm9iK8',T,T
"b""Oklahoma Republicans mandate new anti-abortion signage in the state's public restrooms This is rich https://t.co/Usyc2zT4mY""",F,F
b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp l.',T,T
b'RT @ReproRights: BREAKING: Ohio governor @JohnKasich signs 20-week abortion ban. #StopTheBans https://t.co/L0uALXqGo4 https://t.co/p7fDwtvQ\xe2\x80\xa6',T,T
"b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp ,m'",T,T
"b""@hboulware Which is why they're mad at you. You haven't advocated banning abortion, you do something worse: You don't allow euphemisms.""",F,F
b'RT @nananw: Disgusting Whoopi under fire for saying right to celebrate Christmas same as right to abortion via @ FoxNews App https://t.co/I\xe2\x80\xa6',T,T
b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz6prqX njuuu',T,T
b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp vvvv',T,T
"b""Non sequitur. BC increases risky behavior, abortion becomes catch all. In any case we don't do evil that good may c\xe2\x80\xa6 https://t.co/COO4O4AtW4""",F,F
"b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp ,m'",T,T
b'RT @PWCProlife: Abortion Recovery Assistance Bible study groups are forming now! \nIf you would like to explore finding freedom... https://t\xe2\x80\xa6',T,T
b'RT @ish10040: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/Eonmz67Qzp',T,T
"b""RT @Cflow38: @chuckwoolery @nypost Obama's DOJ only cares if the supposed victim is black, illegal, homosexual, or getting an abortion.""",T,T
"b'RT @Dont__BeStupid: ""Black lives matter"" but yo black ass at da abortion clinic??? https://t.co/tkvCNvCCcI'",T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/QrO4bMbvE9',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/wvsiih2eca',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/KhatoPLiKE',F,F
"b'hey baby-killers, that is what a 6 week old fetus looks like. by agreeing with abortion you are agreeing to killing\xe2\x80\xa6 https://t.co/YfR0XAi6Ed'",F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/vyGSUPsocT',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/zFmJ560JJG',F,F
"b""What a classy articulate lady, I don't know why people think she is a miserable hag! https://t.co/IqHQuNgA0A""",F,F
b'Not for the fetus.\nPositive outcome for the fetus. https://t.co/0DiXbuK0CO',F,F
b'RT @MillyPerez15: @StevenErtelt Everyone should ban #TheView stupid women saying #PizzaGate is false now comparing Christmas 2 abortion',T,T
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/IUfTMU8Uuc via @dailycaller',F,F
b'https://t.co/teRojNhgtE \xe2\x80\x9cSparks Fly Over Texas Abortion Rule\xe2\x80\x9c https://t.co/KwoHA8JXHL',F,F
b'https://t.co/teRojNhgtE \xe2\x80\x9cSparks Fly Over Texas Abortion Rule\xe2\x80\x9c https://t.co/DZDauA2D44',F,F
b'\xc2\xbfLo revis\xc3\xb3 profesor @ElardKoch ? #Abortion #MentalHealth cc @jirecule https://t.co/LbT5cTZC5E \nhttps://t.co/pmP5B0eRiZ',F,F
b'@LifeNewsHQ @zpatz54 those Obamas be loving abortion! https://t.co/pZv7Gquqr9',F,F
b'RT @sammymbausa: Woopi is a Communist Liberal Democrat/misandrist/psycho/immoral and a disgrace to blacks and women. #maga\xe2\x80\xa6 ',T,T
b'Pregnant Woman Repeatedly Hits Her Stomach With Hammer To Preform Self Abortion  https://t.co/Iw3RudoOaq',F,F
b'RT @_POTUSTRUMPNEWS: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/cImBrA5lbt https\xe2\x80\xa6',T,T
"b""@becca_washburn @DollMeUpbyDR @peddoc63 i sincerely hope I haven't offended you but wish I understood. Why is abortion ok?""",F,F
"b""RT @_catmand00d: Btw we're hitting up the whataburger on 10th after! Lmao. Lets pack up the whataburger. I'll leave condoms and abor\xe2\x80\xa6 """,T,T
b'@freesafelegal Cowardly women choose abortion. The brave choose to give the gift of life to their babies and brave the circumstances.',F,F
"b""Ohio's Shady Abortion Compromise-The Daily Show with Trevor Noah - Video Clip | Comedy Central https://t.co/cjMV5jsufc""",F,F
"b""RT @gloria_purvis: @obianuju do u see this? The child's life is only worth protecting if $ is avail. This person ignores the inherent\xe2\x80\xa6 """,T,T
"b""We MUST keep abortion legal despite a Trump administration. Add your name to protect the progress we've made: https://t.co/68oR8qhNSv""",F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'I wish my mother had an abortion',F,F
b'RT @EylinHurt: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/X1EjhWrFDD https://t.co/ucQ2CUAKqi',T,T
"b'RT @yungvivs: Smh the shit I see on my TL . Humans truly do suck , like what a sucky thing to say https://t.co/yEP1Phtv6F'",T,T
b'https://t.co/rAHQrjD6Bs RT https://t.co/AcNA0aMDa2',T,T
"b'Adoption, Abortion And Miscegenation: Detachment From Biological Origins https://t.co/T0TE5LPf5U #NRx'",F,F
b'Sshout Out Your Opinion About Abortion! My Results. https://t.co/b1hqyLDO7J',F,F
b'RT @seemstween: feel thankful for abortion',T,T
b'RT @shannonrwatts: If like John Kasich you support laws limiting abortion but oppose laws requiring background checks on all gun sales\xe2\x80\xa6 ',T,T
b'RT @gerfingerpoken: SCOTUS Hearts Kermit Gosnell - American Thinker #abortion #prolife #Texas #DefundPP #PJNET  https://t.co/Zm5v7M3Neb  ht\xe2\x80\xa6',T,T
b'@Paladinlost @DonnaDeFazio @EmanuelGaldes1 @WestWingReport How u figure about the abortion. U can kill the baby at\xe2\x80\xa6 https://t.co/TuCKkRGcFT',F,F
b'RT @seemstween: feel thankful for abortion',T,T
b'How is this woman not off air? Oh yea duh she a progressive idiot. https://t.co/CLwKbE8jZ6',F,F
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
"b'DIDN\'T This "" RACIST "" B**CH Move Out Of The USA Yet ??!! https://t.co/eX9vxRglaQ'",F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'RT @StephenHerreid: Macy\xe2\x80\x99s: We No Longer Donate to Planned Parenthood Abortion Business https://t.co/sWS3hWO7JF',T,T
"b""Im so tired of y'all https://t.co/Lqc86HHYm2""",F,F
"b""RT @WhoIsPierre: Black Women kill more Black Women then Black Men do by way of Abortion but yall don't like to talk about them stats""",T,T
"b""I don't need to know you to know that abortion clinic hitlists are a wildly exaggerated threat. https://t.co/0DiYs0Ak78""",F,F
"b'RT @Dont__BeStupid: ""Black lives matter"" but yo black ass at da abortion clinic??? https://t.co/tkvCNvCCcI'",T,T
"b""@VLRAmyCurtis If you look at a map of countries with the heaviest abortion restrictions, they're among the less pleasant ones. @Fathertothem""",F,F
"b""It's funny how people lose their minds over abortion yet don't want to adopt.""",F,F
"b'RT @MarthaPlimpton: 3) The science, medicine, &amp; the endless studies are clear &amp; indisputable. Abortion is normal, common, necessary, &amp; WHEN\xe2\x80\xa6'",T,T
"b'RT @MarthaPlimpton: 1) https://t.co/TXMsLXMCNv / The @NYTimes must abandon the phrase: ""abortion debate."" It\'s not a debate.'",T,T
b'RT @EvoletJohnsoGOP: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/XLeH35hlO1 https\xe2\x80\xa6',T,T
"b""MT @LifeIssuesUSA: How extreme is Planned Parenthood's abortion agenda? https://t.co/WpswgruW7K #UnbornLivesMatter #PJNET""",F,F
b'#surgical abortion hotels near orly',F,F
"b""RT @Robert_Beau: You ever notice that the women that demonstrate at abortion clinics are the ones you wouldn't fuck if it was  5 minutes pa\xe2\x80\xa6""",T,T
b'RT @NataliPooleGOP: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/FBDJVYFOZh https:\xe2\x80\xa6',T,T
"b""So glad I don't follow him on here anymore. I think I used to. https://t.co/43uXOFosE0""",F,F
b'RT @MarthaPlimpton: 4) Abortion care is a standard element of health care for many pregnant people. There is ZERO DEBATE HERE.',T,T
b'RT @_POTUSTRUMPNEWS: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/cImBrA5lbt https\xe2\x80\xa6',T,T
"b'@KathaPollitt no, but problem is abortion lobby wants 0 restrictions so health loopholes become ""depression"". That\'s how Tiller operated.'",F,F
"b""https://t.co/5FF4AP9dj4 In France, #prolife websites are being banned...but life and family issues aren't going away. They shouldn't. #ccot""",F,F
"b""RT @gloria_purvis: @obianuju do u see this? The child's life is only worth protecting if $ is avail. This person ignores the inherent\xe2\x80\xa6 """,T,T
b'RT @speechboy71: For @GlobeOpinion: the unimaginable cruelty of 20 week abortion bans https://t.co/AEGRocDVWp',T,T
b'Federal judge halts controversial Texas abortion rule https://t.co/XdjS71Vbec https://t.co/5cyJLoMuNq',F,F
"b""RT @shannonrwatts: How come the same lawmakers who say gun laws won't stop gun violence believe abortion laws will stop abortion?\n\nJoh\xe2\x80\xa6 """,T,T
b'What the fuck is wrong with her? https://t.co/YaVj8SvWjW',F,F
"b'Abortion Not Harmful to Women\xe2\x80\x99s Mental Health, Study Suggests'",F,F
b'Than* https://t.co/h4ruI7X0SY',F,F
b'Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion. She is still here? Wtf https://t.co/b3wSuHmj53',F,F
b'RT @RandallBeard88: WHOOPI IS BEST EXAMPLE OF A LIBTARD BITCH EVER!!!!!!!! https://t.co/CtYzXm9iK8',T,T
"b""WTFis wrong with people? The kool-aid must be in all their water bottles.Maybe CA shouldn't be part of USA anymore.\xe2\x80\xa6 https://t.co/TGohxfOOQk""",F,F
"b'""REPUBLICANS ARE SENDING DEATH THREATS TO ABORTION DOCTORS THEY ARE EVIL""'",T,T
"b""RT @guybranum: Republicans don't want to stop abortion because of Jesus. They want to stop it because Walmart and Home Depot need minimum w\xe2\x80\xa6""",T,T
"b""RT @InTheYear1611: @ish10040 Whoopi shouldn't worry about abortion being taken away as there are ZERO men willing to sleep with her to begi\xe2\x80\xa6""",T,T
b'RT @bwtanker: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/myUZmZixtt',T,T
b'Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion via the @FoxNews App https://t.co/5AZVmHFcdR',F,F
b'Abortion should be illegal and guns should be mandatory.*',F,F
"b""#TheView needs to be cancelled due to low viewership! I can't believe ANYONE tunes in at all. I haven't watched for\xe2\x80\xa6 https://t.co/6PMjwNHdJZ""",F,F
b'Exclusive: Abortion by prescription now rivals surgery for U.S. women\n\nNEW YORK (Reuters) - American women are e https://t.co/x8zJmIQf5y',F,F
b'Pregnant Woman Repeatedly Hits Her Stomach With Hammer To Preform Self Abortion  https://t.co/MSZDwNnEeA',F,F
b'RT @RandallBeard88: WHOOPI IS BEST EXAMPLE OF A LIBTARD BITCH EVER!!!!!!!! https://t.co/CtYzXm9iK8',T,T
"b'#ThingsThatShouldBeLeftIn2016 racism, criticism, inequality,abortion,xenophobia, albino killing,disobedience,sexism. #TSAon3\n@TrendingSAon3'",F,F
b'RT @sammymbausa: Woopi is a Communist Liberal Democrat/misandrist/psycho/immoral and a disgrace to blacks and women. #maga\xe2\x80\xa6 ',T,T
"b'RT @chicksonright: What an amazing, incredible, generous, precious human.  https://t.co/jnNXaLiBLR'",T,T
b'#Abortion is #MURDER\nNOT\n#Healthcare &gt;&gt;&gt; https://t.co/F0AhYTPz1v\n\n#DefundPP\n#LifeBeginsAtConception\n#StopAbortionNOW\nhttps://t.co/Qwvd7RU9HG',F,F
b'RT @reprodocs: JAMA finds no mental health effects of abortion. We must end laws forcing doctors to give patients false information https:/\xe2\x80\xa6',T,T
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
"b""RT @SarahKSilverman: Ur opinion on abortion is ur right to feel. But a woman MUST have the choice, bc it's her human body. Think of it as s\xe2\x80\xa6""",T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/2gTUj9v6x0',F,F
